timestamp,ang_velo,lowpass_angvelo,ang_velo_false
1726443599317,2247.299092,2257.174745,2264.165925
1726443599317,2247.299092,2257.193634,2241.337017
1726443599318,2247.299092,2257.197517,2271.187605
1726443599318,2247.299092,2257.207535,2239.064805
1726443599318,2247.299092,2257.211354,2245.730669
1726443599319,2247.299092,2257.229675,2251.883845
1726443599319,2247.299092,2257.251055,2240.185573
1726443599319,2247.299092,2257.246407,2257.689463
1726443599320,2247.299092,2257.248296,2260.004224
1726443599320,2247.299092,2257.261364,2262.565900
1726443599321,2247.299092,2257.273870,2265.819049
1726443599321,2247.299092,2257.269621,2249.787499
1726443599321,2247.299092,2257.282987,2267.462584
1726443599322,2247.299092,2257.268900,2261.783024
1726443599322,2247.299092,2257.263938,2251.983530
1726443599322,2247.299092,2257.278974,2244.131746
1726443599323,2247.299092,2257.280221,2268.263045
1726443599323,2247.299092,2257.276216,2259.292668
1726443599323,2247.299092,2257.277283,2257.592826
1726443599324,2247.299092,2257.299700,2242.651152
1726443599324,2247.299092,2257.292150,2252.584376
1726443599325,2247.299092,2257.298913,2264.599978
1726443599325,2247.299092,2257.312510,2246.036659
1726443599325,2247.299092,2257.331708,2239.754685
1726443599326,2247.299092,2257.341504,2276.897140
1726443599326,2247.299092,2257.333965,2268.035865
1726443599326,2247.299092,2257.312709,2252.209043
1726443599327,2247.299092,2257.328919,2262.233881
1726443599327,2247.299092,2257.311111,2241.945455
1726443599327,2247.299092,2257.324880,2252.804316
1726443599328,2247.299092,2257.312202,2247.888728
1726443599328,2247.299092,2257.319316,2243.025234
1726443599329,2247.299092,2257.303080,2238.221431
1726443599329,2247.299092,2257.313207,2276.280192
1726443599329,2247.299092,2257.312608,2276.252939
1726443599330,2247.299092,2257.301564,2272.113711
1726443599330,2247.299092,2257.323400,2254.713526
1726443599330,2247.299092,2257.307161,2268.838764
1726443599331,2247.299092,2257.313200,2276.305671
1726443599331,2247.299092,2257.313561,2257.858624
1726443599331,2247.299092,2257.334906,2256.710084
1726443599332,2247.299092,2257.314330,2248.498238
1726443599332,2247.299092,2257.292960,2268.001776
1726443599333,2247.299092,2257.315758,2242.023118
1726443599333,2247.299092,2257.295574,2248.439296
1726443599333,2247.299092,2257.303901,2259.656518
1726443599334,2247.299092,2257.323741,2258.848106
1726443599334,2247.299092,2257.336473,2261.788525
1726443599334,2247.299092,2257.339779,2266.326831
1726443599335,2247.299092,2257.323890,2274.203458
1726443599335,2247.299092,2257.322157,2242.762963
1726443599335,2247.299092,2257.301126,2262.034823
1726443599336,2247.299092,2257.293170,2258.652412
1726443599336,2247.299092,2257.272958,2263.289849
1726443599337,2247.299092,2257.291133,2271.975088
1726443599337,2247.299092,2257.274846,2251.168466
1726443599337,2247.299092,2257.263437,2257.386539
1726443599338,2247.299092,2257.243773,2258.034397
1726443599338,2247.299092,2257.266620,2272.743454
1726443599338,2247.299092,2257.271434,2263.778827
1726443599339,2247.299092,2257.291917,2257.988667
1726443599339,2247.299092,2257.304570,2267.449948
1726443599339,2247.299092,2257.302502,2245.679120
1726443599340,2247.299092,2257.320807,2263.404497
1726443599340,2247.299092,2257.336777,2272.948036
1726443599341,2247.299092,2257.324835,2251.870177
1726443599341,2247.299092,2257.335579,2261.450371
1726443599341,2247.299092,2257.322146,2248.690707
1726443599342,2247.299092,2257.340725,2274.848442
1726443599342,2247.299092,2257.363493,2240.158043
1726443599342,2247.299092,2257.382176,2272.652418
1726443599343,2247.299092,2257.378980,2276.219108
1726443599343,2247.299092,2257.401021,2274.738180
1726443599343,2247.299092,2257.402595,2248.977215
1726443599344,2247.299092,2257.390182,2252.622895
1726443599344,2247.299092,2257.374551,2243.291158
1726443599345,2247.299092,2257.369581,2271.586405
1726443599345,2247.299092,2257.365864,2272.407742
1726443599345,2247.299092,2257.367170,2261.984411
1726443599346,2247.299092,2257.361081,2243.946390
1726443599346,2247.299092,2257.348740,2258.607184
1726443599346,2247.299092,2257.354115,2260.187210
1726443599347,2247.299092,2257.364713,2253.695398
1726443599347,2247.299092,2257.343099,2241.496775
1726443599347,2247.299092,2257.341068,2242.232457
1726443599348,2247.299092,2257.351636,2252.858640
1726443599348,2247.299092,2257.330433,2237.390512
1726443599349,2247.299092,2257.351434,2250.858460
1726443599349,2247.299092,2257.368289,2239.515188
1726443599349,2247.299092,2257.350830,2252.106369
1726443599350,2247.299092,2257.353467,2273.791833
1726443599350,2247.299092,2257.355361,2273.962107
1726443599350,2247.299092,2257.352479,2269.743930
1726443599351,2247.299092,2257.337146,2254.561174
1726443599351,2247.299092,2257.336934,2259.972119
1726443599351,2247.299092,2257.321265,2241.523117
1726443599352,2247.299092,2257.327006,2246.050079
1726443599352,2247.299092,2257.312021,2247.355883
1726443599353,2247.299092,2257.294344,2276.251360
1726443599353,2247.299092,2257.292922,2264.452939
1726443599354,2247.299092,2257.300534,2242.789036
1726443599354,2247.299092,2257.305927,2253.712723
1726443599354,2247.299092,2257.287301,2275.507879
1726443599355,2247.299092,2257.305593,2268.192767
1726443599355,2247.299092,2257.325912,2264.476565
1726443599356,2247.299092,2257.337927,2246.843659
1726443599356,2247.299092,2257.317578,2265.685239
1726443599356,2247.299092,2257.337536,2253.250834
1726443599357,2247.299092,2257.356821,2252.061560
1726443599357,2247.299092,2257.373105,2240.444966
1726443599357,2247.299092,2257.364286,2266.276196
1726443599358,2247.299092,2257.346066,2275.224580
1726443599358,2247.299092,2257.335846,2272.316499
1726443599358,2247.299092,2257.331934,2274.067297
1726443599359,2247.299092,2257.313942,2249.564959
1726443599359,2247.299092,2257.324273,2247.588928
1726443599360,2247.299092,2257.309622,2246.126813
1726443599360,2247.299092,2257.301202,2261.642482
1726443599360,2247.299092,2257.323731,2247.408993
1726443599361,2247.299092,2257.340442,2240.531917
1726443599361,2247.299092,2257.358337,2261.460446
1726443599361,2247.299092,2257.367790,2241.448318
1726443599362,2247.299092,2257.345150,2254.341629
1726443599362,2247.299092,2257.322489,2239.118966
1726443599362,2247.299092,2257.304475,2246.798824
1726443599363,2247.299092,2257.325397,2255.792603
1726443599363,2247.299092,2257.340082,2247.776719
1726443599364,2247.299092,2257.334382,2254.066984
1726443599364,2247.299092,2257.343515,2270.810511
1726443599364,2247.299092,2257.326489,2258.697644
1726443599365,2247.299092,2257.308513,2256.096603
1726443599365,2247.299092,2257.287086,2248.409599
1726443599365,2247.299092,2257.302714,2264.048789
1726443599366,2247.299092,2257.313439,2259.866521
1726443599366,2247.299092,2257.320780,2255.404611
1726443599366,2247.299092,2257.298972,2273.334756
1726443599367,2247.299092,2257.303757,2248.454409
1726443599367,2247.299092,2257.315221,2243.212325
1726443599367,2247.299092,2257.297961,2245.723377
1726443599368,2247.299092,2257.289106,2256.475918
1726443599368,2247.299092,2257.290995,2250.444771
1726443599369,2247.299092,2257.273683,2248.231640
1726443599369,2247.299092,2257.265279,2267.420201
1726443599369,2247.299092,2257.252628,2255.938141
1726443599370,2247.299092,2257.269385,2243.370784
1726443599370,2247.299092,2257.258084,2252.503518
1726443599370,2247.299092,2257.258648,2248.640713
1726443599371,2247.299092,2257.267303,2243.340250
1726443599371,2247.299092,2257.253221,2275.122644
1726443599371,2247.299092,2257.240995,2263.595178
1726443599372,2247.299092,2257.226387,2264.532081
1726443599372,2247.299092,2257.223797,2249.154395
1726443599373,2247.299092,2257.246223,2266.665789
1726443599373,2247.299092,2257.258053,2238.655715
1726443599373,2247.299092,2257.235696,2239.037030
1726443599374,2247.299092,2257.256937,2273.624199
1726443599374,2247.299092,2257.242922,2257.288289
1726443599374,2247.299092,2257.221044,2259.979022
1726443599375,2247.299092,2257.210828,2250.039906
1726443599375,2247.299092,2257.230966,2256.542790
1726443599375,2247.299092,2257.237061,2242.340899
1726443599376,2247.299092,2257.215156,2244.817223
1726443599376,2247.299092,2257.229444,2248.646038
1726443599377,2247.299092,2257.223554,2249.171933
1726443599377,2247.299092,2257.210522,2239.251047
1726443599377,2247.299092,2257.190631,2237.725830
1726443599378,2247.299092,2257.176660,2253.375657
1726443599378,2247.299092,2257.186055,2261.583529
1726443599378,2247.299092,2257.164606,2267.591991
1726443599379,2247.299092,2257.161386,2263.721894
1726443599379,2247.299092,2257.178967,2250.053618
1726443599379,2247.299092,2257.182919,2268.704729
1726443599380,2247.299092,2257.197325,2258.988410
1726443599380,2247.299092,2257.193793,2250.536389
1726443599380,2247.299092,2257.190115,2238.176155
1726443599381,2247.299092,2257.172195,2268.347910
1726443599381,2247.299092,2257.169304,2242.639663
1726443599382,2247.299092,2257.162420,2258.242096
1726443599382,2247.299092,2257.182319,2274.535965
1726443599382,2247.299092,2257.189744,2254.506763
1726443599383,2247.299092,2257.182204,2242.241975
1726443599383,2247.299092,2257.163339,2264.538211
1726443599383,2247.299092,2257.166219,2254.886814
1726443599384,2247.299092,2257.178109,2259.199747
1726443599384,2247.299092,2257.159561,2250.090804
1726443599384,2247.299092,2257.150580,2243.972951
1726443599385,2247.299092,2257.151885,2264.428965
1726443599385,2247.299092,2257.148755,2266.142150
1726443599386,2247.299092,2257.151705,2254.144631
1726443599386,2247.299092,2257.152126,2249.385394
1726443599386,2247.299092,2257.173858,2257.896650
1726443599387,2247.299092,2257.154332,2249.528029
1726443599387,2247.299092,2257.141452,2263.831422
1726443599387,2247.299092,2257.140186,2253.847808
1726443599388,2247.299092,2257.155402,2240.028836
1726443599388,2247.299092,2257.171547,2241.203237
1726443599388,2247.299092,2257.179098,2250.379018
1726443599389,2247.299092,2257.188478,2241.389719
1726443599389,2247.299092,2257.177754,2247.204551
1726443599390,2247.299092,2257.156412,2259.510842
1726443599390,2247.299092,2257.156228,2247.450708
1726443599390,2247.299092,2257.134876,2244.784971
1726443599391,2247.299092,2257.135950,2241.024007
1726443599391,2247.299092,2257.151162,2263.090139
1726443599391,2247.299092,2257.168620,2267.867217
1726443599392,2247.299092,2257.166631,2238.683012
1726443599392,2247.299092,2257.153429,2274.616775
1726443599393,2247.299092,2257.161611,2262.910535
1726443599393,2247.299092,2257.166864,2262.196370
1726443599393,2247.299092,2257.182064,2246.365683
1726443599394,2247.299092,2257.174044,2262.458257
1726443599394,2247.299092,2257.196166,2255.821538
1726443599394,2247.299092,2257.196290,2274.991697
1726443599395,2247.299092,2257.176814,2268.410736
1726443599395,2247.299092,2257.179381,2254.475717
1726443599395,2247.299092,2257.192287,2252.900128
1726443599396,2247.299092,2257.183262,2244.461194
1726443599396,2247.299092,2257.200976,2251.543347
1726443599397,2247.299092,2257.210208,2245.225099
1726443599397,2247.299092,2257.226734,2245.876718
1726443599397,2247.299092,2257.231715,2261.347519
1726443599398,2247.299092,2257.220786,2245.956855
1726443599398,2247.299092,2257.207712,2238.919914
1726443599398,2247.299092,2257.196124,2244.920992
1726443599399,2247.299092,2257.191175,2272.800869
1726443599399,2247.299092,2257.178366,2269.384009
1726443599399,2247.299092,2257.164252,2261.093412
1726443599400,2247.299092,2257.147873,2251.068858
1726443599400,2247.299092,2257.128705,2267.025774
1726443599401,2247.299092,2257.131056,2246.199933
1726443599401,2247.299092,2257.124813,2257.675311
1726443599401,2247.299092,2257.134130,2276.571752
1726443599402,2247.299092,2257.129581,2264.483068
1726443599402,2247.299092,2257.130653,2239.838090
1726443599402,2247.299092,2257.147845,2272.264330
1726443599403,2247.299092,2257.136716,2256.449571
1726443599403,2247.299092,2257.130709,2251.428289
1726443599403,2247.299092,2257.145219,2246.800485
1726443599404,2247.299092,2257.164468,2262.377765
1726443599404,2247.299092,2257.178706,2264.528456
1726443599405,2247.299092,2257.161718,2241.567755
1726443599405,2247.299092,2257.146032,2270.543353
1726443599405,2247.299092,2257.146454,2245.459373
1726443599406,2247.299092,2257.169272,2257.244698
1726443599406,2247.299092,2257.171775,2261.613565
1726443599406,2247.299092,2257.166666,2243.519586
1726443599407,2247.299092,2257.186857,2275.426805
1726443599407,2247.299092,2257.199769,2258.495998
1726443599407,2247.299092,2257.213052,2266.518772
1726443599408,2247.299092,2257.235185,2255.659146
1726443599408,2247.299092,2257.248105,2240.539835
1726443599409,2247.299092,2257.251404,2268.821349
1726443599409,2247.299092,2257.236088,2240.173985
1726443599409,2247.299092,2257.223540,2237.568722
1726443599410,2247.299092,2257.218192,2243.370647
1726443599410,2247.299092,2257.222410,2272.190776
1726443599410,2247.299092,2257.206268,2267.346651
1726443599411,2247.299092,2257.207755,2256.731868
1726443599411,2247.299092,2257.195948,2253.657416
1726443599412,2247.299092,2257.200964,2243.686192
1726443599412,2247.299092,2257.190084,2252.644252
1726443599412,2247.299092,2257.198929,2274.990890
1726443599413,2247.299092,2257.211869,2254.822447
1726443599413,2247.299092,2257.207850,2271.354613
1726443599413,2247.299092,2257.192633,2252.282691
1726443599414,2247.299092,2257.214702,2265.591706
1726443599414,2247.299092,2257.206806,2274.936109
1726443599414,2247.299092,2257.212546,2275.514994
1726443599415,2247.299092,2257.202896,2274.441091
1726443599415,2247.299092,2257.198171,2238.072960
1726443599416,2247.299092,2257.189794,2262.907818
1726443599416,2247.299092,2257.200731,2258.799920
1726443599416,2247.299092,2257.210203,2253.984280
1726443599417,2247.299092,2257.210205,2249.280610
1726443599417,2247.299092,2257.191420,2260.685332
1726443599417,2247.299092,2257.189477,2270.213414
1726443599418,2247.299092,2257.176335,2237.334195
1726443599418,2247.299092,2257.181993,2248.789268
1726443599418,2247.299092,2257.194079,2252.243582
1726443599419,2247.299092,2257.205050,2276.486111
1726443599419,2247.299092,2257.214714,2263.271467
1726443599420,2247.299092,2257.209852,2257.011520
1726443599420,2247.299092,2257.188095,2240.144316
1726443599420,2247.299092,2257.171587,2264.009041
1726443599421,2247.299092,2257.167432,2275.448424
1726443599421,2247.299092,2257.183423,2264.276481
1726443599421,2247.299092,2257.199931,2270.447786
1726443599422,2247.299092,2257.190769,2264.627275
1726443599422,2247.299092,2257.187600,2252.394781
1726443599422,2247.299092,2257.192417,2249.158848
1726443599423,2247.299092,2257.195522,2256.757738
1726443599423,2247.299092,2257.206581,2248.574689
1726443599423,2247.299092,2257.221833,2270.797248
1726443599424,2247.299092,2257.237098,2244.339687
1726443599424,2247.299092,2257.239267,2264.180957
1726443599425,2247.299092,2257.228960,2237.831086
1726443599425,2247.299092,2257.213306,2267.834311
1726443599425,2247.299092,2257.191822,2268.280205
1726443599426,2247.299092,2257.202181,2243.982605
1726443599426,2247.299092,2257.210114,2243.182935
1726443599426,2247.299092,2257.231082,2238.347450
1726443599427,2247.299092,2257.244770,2270.989763
1726443599427,2247.299092,2257.250068,2259.718617
1726443599427,2247.299092,2257.248189,2238.268971
1726443599428,2247.299092,2257.270587,2252.630020
1726443599428,2247.299092,2257.255745,2252.169380
1726443599428,2247.299092,2257.249136,2255.626392
1726443599429,2247.299092,2257.268646,2273.891910
1726443599429,2247.299092,2257.290209,2250.615067
1726443599430,2247.299092,2257.275715,2240.011968
1726443599430,2247.299092,2257.263913,2268.055039
1726443599430,2247.299092,2257.275281,2245.877527
1726443599431,2247.299092,2257.257116,2258.243319
1726443599431,2247.299092,2257.263885,2268.940565
1726443599431,2247.299092,2257.267835,2270.716421
1726443599432,2247.299092,2257.281343,2239.762343
1726443599432,2247.299092,2257.293170,2241.792594
1726443599432,2247.299092,2257.292471,2264.565799
1726443599433,2247.299092,2257.311783,2254.538255
1726443599433,2247.299092,2257.289877,2265.591185
1726443599433,2247.299092,2257.269170,2265.949895
1726443599434,2247.299092,2257.290474,2274.143841
1726443599434,2247.299092,2257.308148,2272.900504
1726443599435,2247.299092,2257.309785,2246.105848
1726443599435,2247.299092,2257.293304,2271.407425
1726443599435,2247.299092,2257.301628,2250.816098
1726443599436,2247.299092,2257.292510,2273.036324
1726443599436,2247.299092,2257.279685,2251.606128
1726443599436,2247.299092,2257.282739,2237.763778
1726443599437,2247.299092,2257.269777,2249.911896
1726443599437,2247.299092,2257.259642,2264.378819
1726443599437,2247.299092,2257.259535,2264.764467
1726443599438,2247.299092,2257.277315,2267.511555
1726443599438,2247.299092,2257.288253,2265.595400
1726443599438,2247.299092,2257.283096,2264.634830
1726443599439,2247.299092,2257.266601,2248.675456
1726443599439,2247.299092,2257.263529,2256.892663
1726443599440,2247.299092,2257.242327,2266.138017
1726443599440,2247.299092,2257.228107,2274.367049
1726443599440,2247.299092,2257.214247,2261.421462
1726443599441,2247.299092,2257.191960,2269.402525
1726443599441,2247.299092,2257.200783,2276.097543
1726443599441,2247.299092,2257.208950,2260.865654
1726443599442,2247.299092,2257.205760,2250.435604
1726443599442,2247.299092,2257.219511,2257.724484
1726443599442,2247.299092,2257.216101,2243.685304
1726443599443,2247.299092,2257.214080,2262.090770
1726443599443,2247.299092,2257.230596,2249.943355
1726443599443,2247.299092,2257.244438,2269.875617
1726443599444,2247.299092,2257.258770,2241.602517
1726443599444,2247.299092,2257.266049,2251.466972
1726443599445,2247.299092,2257.256576,2274.764002
1726443599445,2247.299092,2257.260231,2245.345237
1726443599445,2247.299092,2257.278190,2239.627160
1726443599446,2247.299092,2257.299604,2254.311080
1726443599446,2247.299092,2257.318915,2253.753217
1726443599446,2247.299092,2257.303537,2277.007309
1726443599447,2247.299092,2257.297586,2257.232567
1726443599447,2247.299092,2257.284912,2256.674523
1726443599447,2247.299092,2257.280534,2276.167999
1726443599448,2247.299092,2257.273195,2264.588051
1726443599448,2247.299092,2257.270586,2274.519014
1726443599448,2247.299092,2257.269074,2257.381486
1726443599449,2247.299092,2257.290862,2274.235214
1726443599449,2247.299092,2257.300200,2255.469961
1726443599449,2247.299092,2257.298010,2249.739548
1726443599450,2247.299092,2257.296137,2264.044118
1726443599450,2247.299092,2257.297215,2275.205023
1726443599451,2247.299092,2257.284020,2258.613511
1726443599451,2247.299092,2257.301273,2241.701299
1726443599451,2247.299092,2257.322449,2243.836039
1726443599452,2247.299092,2257.330552,2246.170393
1726443599452,2247.299092,2257.311690,2247.377774
1726443599452,2247.299092,2257.306395,2245.323532
1726443599453,2247.299092,2257.299551,2249.805395
1726443599453,2247.299092,2257.291455,2244.934001
1726443599453,2247.299092,2257.283628,2277.021228
1726443599454,2247.299092,2257.303883,2238.633684
1726443599454,2247.299092,2257.296185,2273.508719
1726443599454,2247.299092,2257.278850,2240.203727
1726443599455,2247.299092,2257.264081,2252.663978
1726443599455,2247.299092,2257.251617,2269.482652
1726443599456,2247.299092,2257.268269,2264.746835
1726443599456,2247.299092,2257.287458,2254.398023
1726443599456,2247.299092,2257.277271,2253.492665
1726443599457,2247.299092,2257.291226,2260.260550
1726443599457,2247.299092,2257.292390,2249.184071
1726443599457,2247.299092,2257.276594,2252.342399
1726443599458,2247.299092,2257.273070,2248.989286
1726443599458,2247.299092,2257.289086,2258.894219
1726443599458,2247.299092,2257.308706,2244.632015
1726443599459,2247.299092,2257.313873,2249.138257
1726443599459,2247.299092,2257.294107,2252.965206
1726443599460,2247.299092,2257.287467,2274.407719
1726443599460,2247.299092,2257.307917,2246.779084
1726443599460,2247.299092,2257.292675,2240.485354
1726443599461,2247.299092,2257.271774,2251.181584
1726443599461,2247.299092,2257.253466,2245.327063
1726443599461,2247.299092,2257.268324,2245.147125
1726443599462,2247.299092,2257.260973,2248.739118
1726443599462,2247.299092,2257.244178,2248.337480
1726443599462,2247.299092,2257.260189,2259.210433
1726443599463,2247.299092,2257.258511,2240.056334
1726443599463,2247.299092,2257.273288,2267.984082
1726443599463,2247.299092,2257.271326,2270.206886
1726443599464,2247.299092,2257.272890,2271.585141
1726443599464,2247.299092,2257.270178,2241.379720
1726443599465,2247.299092,2257.261618,2261.404680
1726443599465,2247.299092,2257.276617,2246.705933
1726443599465,2247.299092,2257.271174,2262.572580
1726443599466,2247.299092,2257.273728,2239.868364
1726443599466,2247.299092,2257.262581,2254.234659
1726443599466,2247.299092,2257.262366,2271.671527
1726443599467,2247.299092,2257.251152,2259.482397
1726443599467,2247.299092,2257.271892,2271.828737
1726443599467,2247.299092,2257.267234,2255.566347
1726443599468,2247.299092,2257.288967,2265.132652
1726443599468,2247.299092,2257.297255,2263.657178
1726443599468,2247.299092,2257.280373,2267.933317
1726443599469,2247.299092,2257.267767,2272.301044
1726443599469,2247.299092,2257.285037,2273.855609
1726443599469,2247.299092,2257.276186,2249.848854
1726443599470,2247.299092,2257.270780,2266.945752
1726443599470,2247.299092,2257.278645,2248.521766
1726443599471,2247.299092,2257.297200,2255.944430
1726443599471,2247.299092,2257.308974,2256.408098
1726443599471,2247.299092,2257.307166,2265.141826
1726443599472,2247.299092,2257.317006,2253.569613
1726443599472,2247.299092,2257.315276,2245.277704
1726443599472,2247.299092,2257.300269,2274.567973
1726443599473,2247.299092,2257.302382,2262.207486
1726443599473,2247.299092,2257.311470,2252.104991
1726443599473,2247.299092,2257.312939,2241.563099
1726443599474,2247.299092,2257.329288,2255.103047
1726443599474,2247.299092,2257.341823,2274.395146
1726443599475,2247.299092,2257.342512,2239.434953
1726443599475,2247.299092,2257.354566,2261.790794
1726443599475,2247.299092,2257.370038,2240.645262
1726443599476,2247.299092,2257.389110,2255.719571
1726443599476,2247.299092,2257.366847,2255.387903
1726443599476,2247.299092,2257.386893,2238.867094
1726443599477,2247.299092,2257.376350,2241.937790
1726443599477,2247.299092,2257.398938,2237.974537
1726443599477,2247.299092,2257.386538,2240.016906
1726443599478,2247.299092,2257.374530,2263.209473
1726443599478,2247.299092,2257.395284,2246.308120
1726443599478,2247.299092,2257.411940,2250.351556
1726443599479,2247.299092,2257.403328,2264.412874
1726443599479,2247.299092,2257.425780,2273.084281
1726443599480,2247.299092,2257.423781,2276.641638
1726443599480,2247.299092,2257.406238,2269.441900
1726443599480,2247.299092,2257.395421,2239.908854
1726443599481,2247.299092,2257.410921,2269.468394
1726443599481,2247.299092,2257.413555,2269.136945
1726443599481,2247.299092,2257.426792,2260.403169
1726443599482,2247.299092,2257.442444,2258.956686
1726443599482,2247.299092,2257.440798,2261.216023
1726443599482,2247.299092,2257.418621,2268.124165
1726443599483,2247.299092,2257.429325,2260.071667
1726443599483,2247.299092,2257.418322,2250.957267
1726443599484,2247.299092,2257.411354,2276.311964
1726443599484,2247.299092,2257.429687,2246.227488
1726443599484,2247.299092,2257.437243,2262.801824
1726443599485,2247.299092,2257.437800,2246.325690
1726443599485,2247.299092,2257.423652,2264.992508
1726443599485,2247.299092,2257.445260,2268.153199
1726443599486,2247.299092,2257.431740,2239.813925
1726443599486,2247.299092,2257.431289,2272.072485
1726443599486,2247.299092,2257.452484,2250.515293
1726443599487,2247.299092,2257.468122,2246.384456
1726443599487,2247.299092,2257.466376,2272.831381
1726443599487,2247.299092,2257.452434,2272.182230
1726443599488,2247.299092,2257.462815,2253.359318
1726443599488,2247.299092,2257.481705,2267.064041
1726443599489,2247.299092,2257.502941,2272.788810
1726443599489,2247.299092,2257.512448,2256.070769
1726443599489,2247.299092,2257.520284,2244.636392
1726443599490,2247.299092,2257.512552,2274.346365
1726443599490,2247.299092,2257.534119,2244.392160
1726443599490,2247.299092,2257.545539,2248.402303
1726443599491,2247.299092,2257.524670,2274.495252
1726443599491,2247.299092,2257.521941,2271.499947
1726443599491,2247.299092,2257.521494,2267.312139
1726443599492,2247.299092,2257.542517,2263.547584
1726443599492,2247.299092,2257.559897,2251.299617
1726443599493,2247.299092,2257.558586,2247.041643
1726443599493,2247.299092,2257.559814,2254.792196
1726443599493,2247.299092,2257.548248,2257.964479
1726443599494,2247.299092,2257.558989,2257.361401
1726443599494,2247.299092,2257.557484,2244.183857
1726443599494,2247.299092,2257.552725,2240.452295
1726443599495,2247.299092,2257.568406,2263.782145
1726443599495,2247.299092,2257.583027,2257.010370
1726443599495,2247.299092,2257.590511,2241.875988
1726443599496,2247.299092,2257.572691,2274.069750
1726443599496,2247.299092,2257.590698,2276.870066
1726443599497,2247.299092,2257.578630,2262.781464
1726443599497,2247.299092,2257.594060,2245.721372
1726443599497,2247.299092,2257.579553,2257.118357
1726443599498,2247.299092,2257.590221,2242.673206
1726443599498,2247.299092,2257.577405,2275.501044
1726443599498,2247.299092,2257.569805,2277.050960
1726443599499,2247.299092,2257.563566,2258.847071
1726443599499,2247.299092,2257.548803,2253.094524
1726443599500,2247.299092,2257.552453,2244.053325
1726443599500,2247.299092,2257.565464,2238.434983
1726443599500,2247.299092,2257.548614,2263.679494
1726443599501,2247.299092,2257.546956,2237.706100
1726443599501,2247.299092,2257.558471,2260.608222
1726443599501,2247.299092,2257.569450,2243.913852
1726443599502,2247.299092,2257.591636,2270.715403
1726443599502,2247.299092,2257.600966,2242.570133
1726443599502,2247.299092,2257.584978,2257.091878
1726443599503,2247.299092,2257.594720,2252.229553
1726443599503,2247.299092,2257.609925,2276.115591
1726443599504,2247.299092,2257.630673,2239.951035
1726443599504,2247.299092,2257.641514,2238.681121
1726443599504,2247.299092,2257.635304,2251.338777
1726443599505,2247.299092,2257.613816,2239.151246
1726443599505,2247.299092,2257.602879,2262.199910
1726443599505,2247.299092,2257.624917,2260.103090
1726443599506,2247.299092,2257.639846,2252.489038
1726443599506,2247.299092,2257.657022,2262.699140
1726443599506,2247.299092,2257.648575,2263.092626
1726443599507,2247.299092,2257.655074,2240.521293
1726443599507,2247.299092,2257.650131,2242.139030
1726443599508,2247.299092,2257.654750,2268.963865
1726443599508,2247.299092,2257.657733,2239.902770
1726443599508,2247.299092,2257.637252,2242.789333
1726443599509,2247.299092,2257.617809,2250.004472
1726443599509,2247.299092,2257.602766,2261.208370
1726443599509,2247.299092,2257.620781,2239.490694
1726443599510,2247.299092,2257.635273,2252.853570
1726443599510,2247.299092,2257.647033,2261.510691
1726443599511,2247.299092,2257.643797,2272.274051
1726443599511,2247.299092,2257.631869,2241.689949
1726443599511,2247.299092,2257.614221,2265.085950
1726443599512,2247.299092,2257.634164,2272.933194
1726443599512,2247.299092,2257.630197,2270.671636
1726443599512,2247.299092,2257.642665,2243.272307
1726443599513,2247.299092,2257.620717,2249.328264
1726443599513,2247.299092,2257.610861,2237.507477
1726443599513,2247.299092,2257.627128,2265.024130
1726443599514,2247.299092,2257.625962,2275.772667
1726443599514,2247.299092,2257.627419,2265.429081
1726443599515,2247.299092,2257.628976,2260.789325
1726443599515,2247.299092,2257.615515,2257.643051
1726443599515,2247.299092,2257.603998,2260.455063
1726443599516,2247.299092,2257.590961,2241.054610
1726443599516,2247.299092,2257.586755,2253.546846
1726443599516,2247.299092,2257.596106,2268.019223
1726443599517,2247.299092,2257.615283,2253.701040
1726443599517,2247.299092,2257.622208,2258.554732
1726443599518,2247.299092,2257.626190,2260.465497
1726443599518,2247.299092,2257.617549,2257.009370
1726443599518,2247.299092,2257.628538,2246.101640
1726443599519,2247.299092,2257.611240,2246.665465
1726443599519,2247.299092,2257.632770,2252.947350
1726443599519,2247.299092,2257.635098,2272.499756
1726443599520,2247.299092,2257.624183,2248.534253
1726443599520,2247.299092,2257.609490,2262.829098
1726443599521,2247.299092,2257.617989,2264.285833
1726443599521,2247.299092,2257.620688,2267.328128
1726443599521,2247.299092,2257.628859,2248.505582
1726443599522,2247.299092,2257.608585,2241.913258
1726443599522,2247.299092,2257.613775,2275.497237
1726443599522,2247.299092,2257.631618,2250.245218
1726443599523,2247.299092,2257.610018,2270.041971
1726443599523,2247.299092,2257.591015,2257.110140
1726443599524,2247.299092,2257.586716,2270.090176
1726443599524,2247.299092,2257.604677,2240.697024
1726443599524,2247.299092,2257.619944,2260.408342
1726443599525,2247.299092,2257.621043,2268.797184
1726443599525,2247.299092,2257.608783,2246.054312
1726443599525,2247.299092,2257.617270,2268.209172
1726443599526,2247.299092,2257.598059,2256.937006
1726443599526,2247.299092,2257.599133,2267.140401
1726443599527,2247.299092,2257.610580,2263.349560
1726443599527,2247.299092,2257.590421,2267.154552
1726443599527,2247.299092,2257.595460,2257.247573
1726443599528,2247.299092,2257.576689,2244.221652
1726443599528,2247.299092,2257.555241,2255.177029
